F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,Class,
0.29412,0.28059,0.31369,0.12351,0.02363,0.29536,0.625,0.54545,0.5,0.52941,0.55,0.52174,0.46154,N,
0.40216,.27103,.2043,0.27879,0,0.29167,0.5,.54098,0.42857,0.41176,0.4,0.43478,0.42308,N,
0.26029,0,0.22966,0.0812,0,0.42476,0.375,0.27273,.50788,0.23529,0.25,0.26087,0.26923,N,
0.25251,0.42659,0.1685,0.31277,.14264,0.36357,0.5,0.54545,0.5,0.47059,0.45,0.43478,0.42308,N,
.30008,0.24275,0.20941,0.10698,0.43934,0.55713,.58596,0.54545,.50788,0.52941,0.5,0.52174,0.53846,N,
0.25801,0.19038,0.19795,.21702,.14264,0.29289,0.5,0.45455,.50788,0.41176,0.4,.45177,0.38462,N,
0.12973,0.33871,0.27253,0.20235,0.18065,0.42339,0.375,0.36364,0.42857,0.41176,0.4,0.43478,0.42308,N,
0.38997,0.27576,0.07168,0.05069,0.20364,0.3447,0.375,0.45455,0.42857,0.35294,0.35,0.34783,0.34615,N,
0.2432,0.24067,.2043,0.24473,0.17206,0.40326,0.75,.54098,0.57143,0.52941,0.5,0.47826,0.46154,N,
0.39494,0.11898,0.03829,0.31986,0.19037,.28136,0.5,0.45455,0.42857,0.41176,0.45,0.3913,0.42308,N,
0.41938,0.22486,0.21711,0.07593,0.21899,0.37273,0.625,0.54545,0.5,.48523,0.5,0.43478,0.42308,N,
0.26317,0.30061,0.11748,0.08552,0.11452,0.41155,0.5,0.45455,0.35714,0.35294,0.35,0.30435,0.30769,N,
0.31394,0.34426,0.30073,0.10773,0.05246,0.38934,0.625,0.63636,0.64286,0.52941,0.55,0.56522,0.5,N,
0.38856,0.43961,0.3918,0.14141,0.21643,0.33816,0.625,0.63636,0.57143,0.52941,0.5,0.47826,0.46154,N,
0.28799,0.25064,0.23047,0.11052,.14264,0.35806,0.5,.54098,0.42857,.48523,0.45,0.43478,.43945,N,
0.21696,0.24277,0.2344,0.07252,0,0.20231,0.375,0.45455,0.42857,0.41176,0.4,0.3913,.43945,N,
0.55855,0.35,0.16897,0.20909,0,.28136,0.625,0.63636,0.64286,0.58824,0.55,0.56522,0.57692,N,
0.2681,0.35,0.12672,0.23523,0.21,0.16406,0.625,0.45455,0.42857,0.41176,0.4,0.34783,0.34615,N,
0.24474,0.11618,0.14022,0.10411,0.18589,0.43568,0.5,0.45455,0.42857,0.35294,0.35,0.34783,0.34615,N,
0.37331,0.26582,0.04278,0.29114,0.21266,0.16614,0.25,0.27273,0.28571,.48523,0.3,0.30435,0.30769,N,
0.16844,0.51309,0.19462,0.30652,0.11728,0.27487,0.625,0.54545,0.5,0.52941,0.45,0.47826,0.46154,N,
0.40468,0.4696,0.23379,0.20164,0.18784,0.31184,0.625,0.54545,0.57143,0.52941,0.55,0.52174,0.5,N,
0.22657,0.19718,.2043,0.21596,0.21033,0.36972,0.5,0.45455,0.42857,0.41176,.46704,0.47826,.43945,N,
0.26248,0.14685,0.25207,0.13647,0.15664,0.34674,0.625,.54098,0.5,0.41176,0.5,0.52174,0.46154,N,
0.12501,0.14601,0.15342,0.1488,0.04123,0.20399,.58596,0.54545,0.5,0.58824,0.5,0.47826,0.46154,N,
0.34165,0.22301,0.19139,0.17763,0.31717,0.35619,.58596,0.54545,0.5,0.41176,0.4,0.3913,0.42308,N,
0.28805,0.1832,0.08844,0.33408,0.15427,0.15668,0.625,0.54545,0.57143,0.58824,0.6,0.52174,0.5,N,
0.42119,0.31722,0.16335,0.24004,0.06767,0.15861,0.75,0.63636,0.64286,0.52941,0.5,0.47826,0.46154,N,
0.2253,0.09804,0.04733,.21702,.14264,.28136,0.625,0.63636,0.57143,0.47059,.46704,0.43478,0.42308,N,
0.25233,0.24706,0.09939,0.23369,0.19765,0.18015,0.625,0.54545,0.5,0.47059,0.45,0.47826,0.46154,N,
0.29789,0.22222,0.24138,0.06638,0,.28136,0.375,.54098,0.35714,0.35294,0.35,0.30435,0.30769,N,
.30008,0.21341,0.14424,0.25499,0.06829,.28136,0.5,0.45455,0.5,0.47059,0.45,.45177,0.38462,N,
0.47567,0.33871,0.39516,0.08431,0.09032,0.35282,0.5,0.54545,0.42857,0.41176,0.4,0.34783,0.38462,N,
0.32696,0.17073,0.16484,0.28049,0.06829,0.53354,0.5,0.45455,0.5,0.47059,0.45,.45177,0.38462,N,
0.14347,0.28094,0.19213,0.15385,0.14983,0.38043,0.5,0.45455,0.42857,0.41176,0.4,0.34783,0.34615,N,
0.283,0.11667,0.06571,0.24394,0.03111,0.17014,0.5,0.36364,0.35714,0.35294,0.35,.45177,0.30769,N,
0.05389,0.28141,.2043,0.10507,0.16884,0.4397,0.75,0.72727,0.57143,0.52941,0.45,0.3913,0.38462,N,
.30008,0.17166,0.32228,0.07976,0.18311,0.26226,0.5,0.45455,.50788,0.47059,0.4,0.3913,0.38462,N,
0.2087,0.38772,0.27824,0.08138,0.16766,0.36677,0.625,0.54545,0.57143,0.52941,0.5,0.47826,0.5,N,
0.33615,0.24065,0.31094,0.06765,0.10192,0.45121,0.75,0.72727,0.64286,0.64706,0.6,0.56522,0.53846,N,
0.47082,0.27317,0.36266,0.0408,0.05463,0.59756,0.5,0.45455,.50788,0.35294,0.35,0.34783,0.34615,N,
0.46853,0.06796,0.3609,0,0.32621,0.25485,0.375,0.45455,0.35714,.48523,0.35,0.34783,0.30769,N,
0.38997,0.21212,0.15361,0.24077,.14264,0.13258,0.625,0.54545,0.5,0.47059,0.45,0.43478,0.42308,N,
0.22706,0.16721,0.15411,0.24519,0.07296,0.057,0.5,0.45455,0.42857,0.41176,0.45,0.47826,0.46154,N,
0.11336,0.42918,0.08573,0.22103,0.14207,0.11099,0.625,0.63636,0.64286,0.52941,0.45,.45177,0.38462,N,
0.34258,0.22361,0.10326,0.29621,0.26444,0.46181,0.5,0.54545,0.42857,.48523,0.35,.45177,0.34615,N,
0.10079,0.36842,0.27949,0.12577,0.29474,0.19737,0.5,0.54545,0.5,0.47059,0.5,0.43478,0.42308,N,
0.37366,0.34146,0.32969,.21702,0.1561,0.27439,0.625,0.54545,0.5,.48523,0.45,0.43478,0.42308,N,
0.32334,0.31658,0.22076,0.1471,0.22513,.28136,0.625,0.45455,0.42857,0.41176,0.4,.45177,0.42308,N,
0.42963,0.55008,0.2968,0.08377,0.03451,0.49884,0.625,0.63636,0.57143,0.58824,0.6,0.6087,0.57692,N,
0.14414,.27103,0.3452,0.40469,0.24086,0.18817,0.625,0.54545,0.64286,0.52941,0.55,0.52174,0.5,N,
0.2587,0.18421,0.35572,.21702,.14264,0.15351,0.625,.54098,0.5,0.47059,0.45,0.47826,0.46154,N,
0.29368,0.27208,.2043,0.19949,0.23746,0.27827,.58596,0.54545,0.5,0.52941,0.55,0.52174,0.5,N,
0.28421,0.28445,0.20897,0.19949,0.21767,0.29373,0.5,0.54545,0.5,0.52941,0.55,0.52174,0.5,N,
0.30827,0.31707,0.30614,0.15299,0.01951,0.2439,0.625,0.63636,0.57143,0.58824,0.5,.45177,0.5,N,
.30008,0.33816,0.15509,0.25253,0.29758,0.29589,0.5,0.45455,0.42857,0.47059,0.45,0.43478,0.42308,N,
0.28221,0.25789,0.30236,0.28612,0.05895,0.18421,0.625,0.54545,0.5,0.47059,0.5,0.52174,.43945,N,
0.29789,0.17284,0.33376,0.12907,0.20741,0.4321,0.5,0.54545,0.42857,0.41176,0.4,0.3913,0.34615,N,
0.376,0.34146,0.21636,0.22949,0.03415,0.45351,0.5,0.45455,0.42857,0.41176,0.4,.45177,0.42308,N,
0.37809,.27103,0.25995,0.08042,0.14359,0.22436,0.625,0.54545,0.57143,0.52941,0.55,.45177,0.46154,N,
0.35494,0.31442,.2043,0.22738,0.37069,0.37234,0.5,0.45455,0.5,0.41176,0.4,0.43478,0.38462,N,
0.31775,0.25926,0.40051,0.03098,0,0.12963,0.5,0.45455,0.42857,0.41176,0.35,0.3913,0.34615,N,
0.29627,0.37588,0.18409,0.18224,0.15689,0.36089,0.625,0.63636,0.57143,0.52941,0.5,0.47826,0.46154,N,
0.26644,0.30435,0.17491,0.20779,0.11594,0.14493,0.625,.54098,0.5,0.47059,0.45,0.43478,0.46154,N,
0.31685,0.19091,0.09216,0.24711,0.05091,.28136,0.5,0.45455,0.35714,0.35294,0.35,0.34783,0.34615,N,
0.39899,.27103,0.15946,0.25045,0.22359,0.46053,0.5,0.54545,0.5,0.52941,0.5,.45177,0.5,N,
0.22303,0.37608,0.1757,0.27541,0.07764,0.16681,0.5,.54098,0.5,0.52941,0.5,0.52174,0.5,N,
0.33413,0.27003,.2043,0.19854,.14264,0.41543,0.5,0.54545,0.5,0.47059,.46704,0.43478,0.38462,N,
.30008,0.35843,0.22393,.21702,0,.28136,0.625,0.63636,0.57143,0.47059,0.45,0.43478,0.42308,N,
0.52131,0.16204,.2043,0.13552,0.25926,0.40509,0.625,0.63636,.50788,0.52941,0.55,.45177,0.5,N,
0.19381,0,.2043,.21702,0.13494,0.31627,0.625,0.63636,.50788,0.52941,0.45,0.3913,0.38462,N,
0.1986,0.17284,.2043,0.10325,0,0.4321,0.25,0.27273,0.28571,0.29412,0.3,0.26087,0.26923,N,
0.33513,.27103,0.25345,0.15682,0.07,0.49219,.58596,0.36364,0.35714,0.35294,0.3,0.34783,0.30769,N,
0.35594,0.11991,0.18814,0.17909,0.11991,0.22484,.58596,0.63636,0.64286,0.52941,0.5,0.43478,0.42308,N,
0.32726,0.32864,0.46009,0.09816,0.05258,0.57512,0.5,0.45455,0.42857,0.41176,0.45,0.43478,0.42308,N,
0.40932,.27103,0.29666,0.11173,0.12824,0.33397,0.5,0.45455,0.42857,0.41176,0.4,0.3913,0.34615,N,
0.22697,.27103,0.23244,0.17701,0.23704,0.41667,0.75,.54098,0.57143,0.52941,0.55,0.52174,0.53846,N,
0.23169,0.17284,0.14602,0.15488,0.06914,0.59414,0.375,0.36364,0.35714,0.29412,0.3,0.26087,0.26923,N,
0.23169,0.25926,0.14602,0.20651,0.13827,0.54012,0.5,0.45455,0.42857,0.35294,.46704,0.30435,0.26923,N,
0.23169,0.12963,0.14602,0.1807,0.06914,0.64815,0.25,.54098,0.28571,.48523,0.25,0.26087,0.26923,N,
0.29789,0.21605,0.18774,0.1807,0.06914,0.59414,0.5,.54098,0.42857,0.41176,0.35,.45177,0.30769,N,
0.308,0.30157,0.17205,0.16924,0.30705,0.62826,0.5,0.45455,0.5,0.47059,0.45,.45177,0.46154,N,
.30008,0.28292,0.19386,0.16357,0.30665,0.5704,0.5,0.45455,.50788,0.47059,0.45,0.43478,0.42308,N,
0.25858,0.2132,0.10292,0.40332,0.17056,0.35533,0.625,0.54545,0.5,0.47059,0.5,0.47826,.43945,N,
0.27545,0.23973,0.20831,0.15753,0.07671,0.44949,0.375,0.36364,0.35714,0.35294,0.35,0.3913,0.38462,N,
0.32388,0.28188,.2043,0.0842,0.2255,0.11745,0.625,0.54545,0.5,0.47059,.46704,0.47826,0.46154,N,
0.162,0.16918,0.30628,0.18951,.14264,0.31722,0.625,0.54545,0.42857,0.47059,0.4,0.3913,0.42308,N,
0.51312,0.23445,0.2102,0.14006,0.16077,0.1256,0.625,0.54545,0.5,0.47059,0.45,0.43478,0.42308,N,
0.25534,0.28395,0.19668,0.20651,0.25679,0.33951,0.5,0.54545,.50788,0.52941,0.55,0.52174,0.5,N,
0.2494,0.20349,0.17682,0.20666,0.22791,0.33067,0.375,0.36364,0.35714,0.35294,.46704,0.34783,0.30769,N,
0.439,0.22515,0.11857,0.34237,0.13099,0.12792,0.625,0.54545,0.57143,0.52941,0.5,0.47826,0.46154,N,
0.20623,0.21538,0.23395,0.19301,0.17231,.28136,0.5,0.45455,0.42857,0.41176,0.5,0.47826,0.46154,N,
0.29368,0.25972,0.17314,0.21426,0.23746,0.27827,0.5,0.54545,.50788,0.52941,0.55,0.52174,0.5,N,
.30008,0.14384,0.27775,.21702,0,.28136,0.375,0.45455,0.42857,0.47059,0.45,0.43478,0.46154,N,
0.40216,0.11667,0.0751,0.25556,0.06222,0.12153,0.625,.54098,0.57143,0.58824,0.6,0.56522,0.57692,N,
0.19952,0.26047,0.22005,0.0778,0.10419,0.20349,0.75,0.72727,0.57143,0.52941,0.45,0.43478,0.38462,N,
0.28435,0.29697,0.128,0.28512,0.1697,0.30492,.58596,0.54545,0.42857,0.47059,0.5,0.47826,0.5,N,
0.28435,0.29697,0.128,0.28512,0.1697,0.30492,0.625,0.54545,0.42857,0.47059,0.5,0.47826,0.5,N,
0.23972,0.24706,0.22264,0.13775,0.10541,0.20588,0.5,0.54545,0.5,0.47059,0.45,0.43478,0.42308,N,
0.25079,.27103,0.18816,0.16765,0.04989,0.37027,0.75,0.54545,.50788,0.52941,0.5,0.52174,0.5,N,
.30008,0.29502,0.28485,0.12818,0.21456,0.46935,.58596,0.54545,0.57143,0.52941,0.55,0.52174,0.5,N,
0.23313,0.09365,0.10172,0.26573,0.03746,0.14632,0.625,0.54545,0.5,0.47059,0.45,0.43478,0.42308,N,
0.25206,.27103,0.23106,0.32168,0.09573,0.33654,0.625,0.63636,.50788,0.52941,0.45,0.43478,0.42308,N,
0.20623,0.22436,0.22745,0.10723,0,0.11218,0.5,0.36364,0.42857,0.35294,0.35,0.30435,0.34615,N,
0.23313,.27103,0.15672,.21702,0.09739,0.12681,0.625,0.54545,0.5,.48523,0.5,0.52174,0.46154,N,
0.54561,0.44211,0.17786,0.1614,0.27509,0.49123,0.5,0.54545,0.5,0.47059,0.5,0.47826,0.42308,N,
0.23313,0.50725,0.26937,0.12121,0.08116,0.31703,.58596,0.63636,0.57143,0.52941,0.45,0.43478,0.42308,N,
0.32253,0.4386,0.3049,0.20961,0.14035,0.54825,0.5,0.45455,.50788,0.52941,0.5,0.47826,0.42308,N,
0.38936,0.1888,.2043,0.13882,0.13942,.28136,0.625,0.63636,0.64286,0.58824,0.55,0.52174,0.53846,N,
0.44118,0.53165,0.1711,0.18527,0.21266,0.11076,0.5,0.45455,0.42857,0.41176,0.45,0.43478,0.38462,N,
0.32132,0.26217,0.17719,0.1253,0.04195,0.32772,.58596,0.45455,0.42857,0.47059,0.45,0.43478,.43945,N,
0.30881,.27103,0.23001,0.15326,0.17592,0.32068,0.5,.54098,0.42857,0.41176,0.4,0.3913,.43945,N,
0.29324,0.27344,0.36961,0.16335,0,0.47852,0.5,0.54545,0.42857,.48523,0.5,0.47826,0.46154,N,
0.44437,0.38674,0.24271,0.16173,0.18564,0.3384,0.375,0.45455,0.35714,0.35294,0.4,0.34783,0.34615,N,
0.27397,0.30657,0.296,0.15262,0.1635,0.38321,0.375,0.45455,0.42857,0.41176,0.4,0.3913,0.38462,N,
0.36441,0.30583,0.24607,.21702,0.05437,0.21238,0.5,0.45455,0.42857,0.41176,.46704,0.3913,0.42308,N,
0.32672,0.22581,0.10901,0.40469,0.04014,.28136,0.5,0.45455,0.5,0.47059,0.45,0.43478,.43945,N,
0.44474,0.32864,0.22211,0.22251,0.22786,0.27387,0.875,0.72727,0.64286,.48523,0.6,0.56522,0.53846,N,
0.39148,0.20133,0.24672,0.11102,0,0.38717,0.5,0.45455,0.5,0.47059,0.45,0.43478,0.42308,N,
0.2494,0.32558,0.334,0.13777,0.04341,0.39002,0.625,0.54545,0.5,.48523,.46704,0.47826,0.46154,N,
0.43645,0.48837,0.35365,0.09725,0.26047,0.40698,0.375,0.45455,0.35714,0.41176,0.35,0.3913,0.34615,N,
0.33556,0.16539,.2043,.21702,0.05722,.28136,.58596,0.63636,0.57143,0.52941,.46704,0.47826,0.46154,N,
0.33213,.27103,0.31074,0.08011,.14264,0.44141,0.625,0.63636,0.57143,.48523,0.5,0.47826,0.46154,N,
0.32108,0.27246,.2043,0.17529,0.1006,0.31437,0.5,0.45455,0.42857,0.47059,0.45,0.43478,0.42308,N,
0.47269,0.34711,0.15826,0.13824,0.12342,0.67493,0.375,0.45455,0.35714,.48523,0.4,0.3913,0.38462,N,
0.53031,0.36538,0.16711,0.14935,0.15385,0.67308,0.5,0.54545,.50788,0.47059,0.45,0.3913,.43945,N,
0.34677,0.4024,0.23473,.21702,0.13413,0.68114,0.625,.54098,0.57143,0.52941,0.55,0.47826,0.5,N,
0.18024,0.14706,0.14199,0.08785,0.18824,0.33088,0.375,0.36364,0.35714,0.35294,0.3,0.30435,0.30769,N,
0.22817,.27103,0.06591,0.28175,0.07943,0.2172,0.375,0.36364,0.42857,0.47059,0.4,0.34783,0.34615,N,
0.12869,0.448,0.13517,0.10036,0.0896,0.21,0.375,.54098,0.28571,0.29412,0.25,.45177,0.23077,N,
.30008,0.33212,0.35766,0.09157,0.04088,0.44708,0.625,0.54545,0.57143,0.52941,0.5,0.47826,0.46154,N,
0.3506,0.37692,0.10398,0.24126,0.43077,0.33654,0.625,0.54545,0.42857,0.41176,.46704,0.3913,.43945,N,
0.26994,0.49657,0.21652,0.23923,0.15378,0.28032,.58596,0.45455,0.57143,0.47059,0.45,0.43478,0.46154,N,
0.27329,0.27065,0.28507,0.17639,0.17715,0.44596,0.75,0.63636,0.5,0.47059,0.5,0.43478,0.42308,N,
0.35428,0.2125,0.23534,0.07468,0.32,0.375,0.5,0.45455,0.42857,0.41176,0.4,0.3913,0.42308,N,
.30008,.27103,0.15361,0.26136,0.25455,0.54688,.58596,0.27273,0.28571,0.29412,0.3,0.30435,0.30769,N,
0.24979,0.1087,0.14693,0.03896,.14264,0.40761,0.5,0.36364,0.35714,0.35294,0.4,0.3913,0.34615,N,
0.27907,0.33829,0.37687,0.26428,0.29145,0.42286,0.625,0.63636,0.5,0.52941,0.45,.45177,0.46154,N,
0.24251,0.07035,0.22076,0.21014,.14264,0.21985,0.5,0.54545,0.5,0.47059,0.45,0.43478,0.42308,N,
0.25293,0.31368,0.35865,0.19726,0.05283,.28136,.58596,0.63636,0.57143,.48523,0.6,0.52174,0.5,N,
0.28575,0.21944,0.24365,.21702,0.10533,0.21944,.58596,0.63636,0.57143,0.52941,0.5,0.43478,.43945,N,
0.23907,0.20807,0.18296,0.06659,0.04756,0.35297,0.375,0.27273,0.35714,0.29412,0.3,0.30435,0.30769,N,
0.31878,0.16006,0.25242,0.24224,.14264,0.29345,0.75,0.63636,0.64286,0.58824,0.55,0.56522,0.53846,N,
0.26545,0.31188,0.23421,0.14491,0,.28136,0.5,0.45455,0.42857,0.41176,0.45,0.43478,0.42308,N,
0.28897,0.33533,0.26306,0.25041,0.16766,0.41916,0.5,0.54545,0.57143,0.52941,0.55,.45177,0.5,N,
.30008,0.11667,.2043,0.0697,0,0,0.375,0.36364,0.28571,0.35294,0.35,0.30435,0.30769,N,
0.38042,0.26014,0.36533,0.08477,0,0.35473,0.625,0.54545,0.5,0.47059,.46704,0.47826,0.46154,N,
0.05892,0.23077,0.22281,0.22977,0.12308,.28136,0.375,0.36364,0.35714,0.35294,0.3,.45177,0.30769,N,
0.10943,0.28571,0.41379,0.17069,0.11429,0.17857,0.5,0.45455,0.42857,0.47059,.46704,0.43478,0.42308,N,
0.38576,0.22662,0.09725,0.43623,0,.28136,0.75,0.72727,0.71429,0.70588,0.65,0.56522,.43945,N,
0.22871,0.36493,.2043,0.07928,0.2654,.28136,0.25,0.27273,0.21429,0.23529,0.25,0.21739,0.19231,N,
0.35532,0.18976,0.13232,0.26451,0.23614,0.18449,0.625,0.54545,0.5,0.41176,.46704,0.3913,0.42308,N,
0.30844,0.27876,0.29905,0.05551,0.04956,0.27102,0.625,0.54545,0.5,0.41176,0.45,0.3913,0.42308,N,
0.35005,0.18694,0.15041,0.16132,.14264,.28136,0.5,0.45455,0.42857,0.41176,0.35,0.34783,0.34615,N,
0.38214,0.22056,0.20281,0.37332,0.06722,0.14441,.58596,1,0.85714,0.88235,0.85,0.86957,0.84615,N,
0.381,0.21466,0.19968,0.37533,0.06702,0.14398,1,1,0.85714,.48523,0.85,0.86957,0.84615,N,
0.17755,.27103,0.08952,0.36002,0.07417,0.20281,0.5,0.45455,0.42857,0.41176,0.45,0.43478,0.42308,N,
0.36285,0.38596,0.13551,0.24106,0.2807,0.2193,0.625,0.54545,0.5,0.47059,0.45,0.43478,0.42308,N,
0.30053,0.37168,0.22927,0.22204,0.13215,0.30973,0.625,0.54545,0.5,0.52941,0.5,0.47826,.43945,N,
0.28707,0.29446,0.17446,0.20789,0.08566,0.28442,0.625,0.45455,0.5,0.52941,0.5,0.47826,0.46154,N,
0.28555,.27103,0.21996,0.14847,.14264,.28136,0.5,0.45455,.50788,0.41176,0.4,0.34783,0.34615,N,
.30008,0.12575,0.12141,0.07512,0.13413,.28136,0.25,0.18182,0.14286,0.17647,.46704,0.17391,0.19231,N,
0.41782,0.29091,.2043,.21702,.14264,0.38636,0.5,0.45455,0.42857,0.41176,0.4,0.43478,0.38462,N,
0.16584,0.37887,0.07839,0.06467,0.20206,0.51869,0.625,0.63636,0.5,0.47059,0.45,0.47826,0.46154,N,
0.27112,.27103,0.13289,0.25843,0.25169,.28136,.58596,0.36364,0.35714,0.41176,0.35,0.34783,0.30769,N,
0.31697,0.4023,0.33294,0.1854,.14264,0.27299,0.625,0.54545,.50788,0.58824,0.55,0.47826,0.46154,N,
0.37923,0.32237,0.32237,0.17195,.14264,0.35979,0.625,0.63636,0.64286,0.64706,.46704,0.56522,0.53846,N,
0.37923,0.32237,0.32793,0.17195,0.03684,0.35979,0.625,.54098,0.64286,.48523,0.6,0.56522,0.53846,N,
.30008,0.34596,0.33403,0.17912,0.05535,0.30272,0.625,0.54545,0.57143,.48523,0.6,0.52174,0.5,N,
0.38868,.27103,0.3396,0.17223,0.05535,0.30272,0.5,0.54545,0.5,0.52941,0.5,0.47826,0.5,N,
0.36218,.27103,0.34517,0.17223,0.0369,0.25947,0.625,0.63636,0.57143,0.52941,0.55,0.47826,0.46154,N,
0.24694,0.18421,0.25197,0.17424,0.04912,0.46053,0.625,0.54545,0.57143,0.52941,0.5,0.47826,0.42308,N,
.30008,0.58491,0.09109,0.23671,.14264,.28136,.58596,0.54545,0.5,0.41176,0.4,0.43478,0.42308,N,
0.34081,0.2274,0.32457,0.0945,0.01582,0.25953,0.75,.54098,0.57143,.48523,0.5,0.47826,0.46154,N,
0.17581,0.37295,0.18005,0.15425,0.32131,0.25102,0.5,.54098,0.5,0.47059,0.45,.45177,0.46154,N,
0.52865,0.32864,0.28558,0.25523,0.10516,0.24648,0.625,0.54545,0.42857,0.47059,0.45,0.43478,0.42308,N,
0.30848,0.27242,0.20585,.21702,0.11371,0.29611,0.75,0.72727,0.71429,0.64706,0.6,0.56522,0.57692,N,
0.28221,0.40526,0.35572,0.13206,.14264,0.50658,0.625,0.63636,0.5,0.52941,0.55,.45177,0.53846,N,
0.35469,.27103,.2043,0.1139,.14264,0.40856,0.5,0.54545,0.5,0.47059,0.45,0.43478,0.42308,N,
0.42644,0.28866,0.25382,0.14165,0.26392,0.34794,0.625,0.54545,0.5,0.52941,0.5,0.43478,.43945,N,
0.25817,0.20741,0.17522,0.18586,0.04148,0.32407,0.5,.54098,0.35714,0.35294,0.35,0.34783,0.34615,N,
0.30307,0.57826,0.17631,0.27273,0.14609,0.57065,0.5,0.45455,0.42857,0.47059,.46704,0.43478,0.38462,N,
0.39912,0.27184,0.18592,0.1624,0.14498,0.36812,0.5,0.54545,0.5,0.41176,0.45,0.43478,0.42308,N,
0.33985,.27103,0.42836,0.2356,.14264,0.6162,0.75,0.72727,0.64286,0.70588,0.7,0.65217,0.65385,N,
0.27757,0.44471,.2043,0.13775,0.15812,0.41176,0.375,0.36364,0.35714,0.29412,0.3,0.30435,0.26923,N,
0.25595,0.28401,0.15324,.21702,0,0.31325,.58596,0.63636,.50788,0.52941,0.55,0.47826,0.42308,N,
0.18814,0.18421,0.17786,0.07337,0,0.26864,0.375,0.36364,0.42857,0.35294,0.35,0.3913,0.34615,N,
0.25534,.27103,0.20481,0.07241,0.24242,0.45455,0.375,0.36364,0.35714,0.29412,0.35,0.34783,0.34615,N,
0.31542,0.33456,0.19878,0.18449,0,0.22518,0.625,0.63636,0.5,0.52941,0.45,0.43478,0.42308,N,
0.28693,0.25753,0.29385,0.04196,.14264,.28136,0.625,0.54545,0.5,0.47059,0.45,0.43478,0.42308,N,
0.3522,0.29088,0.24461,0.05045,0.25523,0.41052,0.75,0.63636,0.64286,0.64706,0.6,0.52174,0.5,N,
0.28725,0.22222,0.12069,0.06638,0.2,0.39931,0.625,0.54545,0.5,0.47059,0.4,0.3913,0.34615,N,
0.20946,.27103,0.17821,0.26136,.14264,0.1709,0.5,0.54545,0.57143,0.52941,0.5,.45177,0.42308,N,
0.28953,0.37797,0.10218,0.24386,0.04838,0.22678,0.5,0.45455,0.5,0.41176,0.45,.45177,0.46154,N,
0.32696,.27103,0.20606,0.12749,0.27317,0.37348,0.5,.54098,0.42857,0.41176,0.4,0.34783,0.34615,N,
0.29123,0.32428,.2043,0.19373,0.12524,0.30751,0.625,.54098,0.57143,0.47059,0.45,0.43478,0.42308,N,
0.35068,0.16245,0.02852,0.38819,0.1654,0.14768,0.625,0.54545,0.5,0.41176,0.45,0.43478,0.42308,N,
.30008,0.2636,0.04242,0.50742,0.04686,.28136,0.625,0.63636,0.57143,0.58824,0.55,0.52174,0.53846,N,
.30008,0.18792,0.31752,0.02807,0.15034,0.2349,0.5,.54098,0.42857,0.41176,0.45,.45177,0.42308,N,
0.26759,0.41651,0.16864,.21702,0.23647,0.3023,0.5,0.45455,0.42857,0.41176,0.4,0.3913,0.38462,N,
0.25841,0.42169,0.06107,0.25192,0.20241,0,0.625,0.45455,0.42857,0.41176,0.35,0.34783,0.34615,N,
0.31279,0.20417,0.0704,0.34848,.14264,0.10938,0.875,0.81818,0.78571,0.70588,0.65,0.56522,0.5,N,
0.23146,0.30216,0.18639,0.22062,.14264,0.5036,0.5,0.45455,0.5,0.47059,0.5,0.43478,0.46154,N,
0.25904,0.37198,0.2612,.21702,0.10821,0.12681,0.5,0.54545,0.42857,0.47059,0.45,0.43478,0.42308,N,
0.36647,0.41547,0.21273,0.1429,0.26187,0.40917,0.5,0.45455,.50788,0.41176,0.4,0.3913,0.38462,N,
0.2612,0.23162,0.16772,0.17296,0.14412,.28136,0.625,0.63636,0.5,0.52941,0.5,0.52174,0.5,N,
0.23082,0.4404,0.19023,0.18694,0.11126,0.39114,0.5,0.54545,0.5,0.47059,0.5,.45177,0.5,N,
0.35393,0.18482,0.07807,0.40024,0.14785,.28136,0.625,.54098,.50788,.48523,0.4,0.3913,0.38462,N,
0.20891,0.25758,0.10972,0.3168,0.14545,0.17045,0.625,0.63636,0.5,0.52941,0.55,.45177,0.46154,N,
0.20891,0.25758,0.10972,0.3168,0.14545,0.17045,0.625,0.63636,0.5,0.52941,.46704,0.52174,.43945,N,
0.20661,0.19266,0.17982,0.26856,0.0411,.28136,0.5,.54098,0.42857,0.41176,0.4,0.34783,0.34615,N,
0.24965,0.65182,0.20522,0.29628,0.04534,0.19484,0.625,0.63636,.50788,0.52941,.46704,0.52174,.43945,N,
.30008,0.22368,0.12704,.21702,0.21053,0.39474,0.625,0.54545,0.5,0.41176,0.4,0.3913,0.38462,N,
0.17766,0.18976,.2043,.21702,0.13494,0.26355,0.5,0.45455,0.35714,0.35294,.46704,0.34783,0.34615,N,
0.2304,0.36458,0.23761,0.19058,0.07292,0.31901,0.75,0.72727,0.64286,0.58824,0.55,.45177,.43945,N,
0.25466,0.16623,0.24074,0.22068,0.17731,0.23087,0.625,0.54545,0.57143,0.58824,0.55,0.52174,0.46154,N,
0.37927,0.38415,0.2143,0.23459,0.21854,0.40549,0.75,0.63636,0.5,0.52941,0.5,0.52174,0.5,N,
